iId,uId,rating,mpip
449,201,3,4
352,244,4,4
1528,814,3,3
300,321,4,4
804,619,4,3
1035,210,4,3
278,862,4,3
918,180,4,4
615,89,4,3
955,388,4,3
1307,924,4,3
1398,253,4,4
204,615,4,3
1417,778,3,3
1034,621,4,3
112,201,3,4
14,858,3,3
119,331,4,4
1431,614,3,3
613,558,4,3
71,235,4,4
1226,375,4,4
852,186,3,4
553,797,3,3
811,363,3,4
454,159,3,4
1421,450,4,4
1099,127,4,3
619,142,4,4
100,18,5,4
917,846,4,3
500,182,4,4
521,616,4,3
1330,566,3,3
1096,832,3,3
604,22,3,4
503,641,4,3
1645,800,4,3
1017,81,3,4
976,705,4,3
1500,685,2,3
866,864,4,3
1401,278,4,3
619,284,4,4
576,492,4,4
1611,761,3,3
1560,63,3,4
1529,102,3,3
141,767,4,3
926,866,3,3
1170,829,4,3
1159,577,4,3
1477,396,3,4
1328,491,4,4
835,350,4,3
1553,52,4,4
209,286,4,4
1428,763,4,3
609,663,4,3
1200,384,4,3
1528,432,4,4
559,452,3,4
480,891,4,3
187,221,4,4
1646,848,4,3
676,751,4,3
576,397,4,4
113,284,4,4
1295,843,3,2
986,604,3,3
1384,795,3,3
1541,204,3,4
7,426,4,4
822,608,4,3
1094,241,3,4
448,521,3,4
1641,289,3,3
1384,910,3,3
336,636,4,3
1460,366,4,3
365,149,3,3
252,622,1,3
295,121,4,4
1021,196,4,4
4,164,4,3
202,921,4,3
411,317,4,4
1414,827,3,3
396,746,4,3
704,790,3,3
689,623,4,3
1214,887,4,3
267,897,4,3
532,293,3,4
674,18,4,4
239,542,3,3
830,162,4,4
831,857,3,3
397,861,4,3
649,667,4,3
1081,940,3,3
1372,703,4,3
304,548,4,3
1621,354,4,4
1195,542,3,3
1039,717,4,3
155,239,4,3
777,47,4,4
292,566,3,3
1490,879,4,3
184,896,3,2
540,87,4,4
278,71,4,4
1308,451,3,3
1336,579,3,3
1239,474,4,3
508,262,3,4
287,109,3,4
1274,187,4,4
123,642,4,3
551,227,3,4
990,672,3,3
127,235,4,4
1508,537,3,2
260,329,3,4
673,259,4,4
458,327,3,4
170,621,4,3
676,260,4,3
974,750,3,3
108,632,4,3
64,203,3,4
713,575,3,3
1385,914,3,3
105,809,3,3
198,787,3,3
1332,712,4,3
1065,167,3,4
1168,539,4,4
1148,44,4,4
944,172,3,4
1556,841,4,3
908,464,4,3
1635,45,4,4
875,544,3,3
426,564,3,3
69,424,3,4
1281,933,3,3
1019,33,4,4
290,102,3,3
145,231,4,4
389,375,4,4
1456,648,3,3
602,131,4,3
648,666,4,3
839,179,3,4
360,393,3,4
719,753,4,3
263,43,4,4
799,267,4,4
152,747,3,3
475,170,4,4
978,402,4,4
602,45,4,4
751,822,3,3
1215,615,4,3
100,837,3,3
705,780,5,3
1497,225,5,3
482,203,3,4
899,178,4,4
16,183,3,4
348,382,3,4
551,110,3,4
1547,723,3,3
150,330,4,3
1599,337,4,4
619,692,3,3
625,339,4,3
540,899,4,3
1098,201,2,4
1637,907,5,3
1192,547,4,3
464,230,4,4
772,458,4,4
1582,429,3,4
1043,424,3,4
616,829,4,3
547,541,4,4
580,65,4,4
625,126,4,4
1281,839,3,3
422,310,4,4
1013,78,3,4
1297,427,5,3
1244,222,3,4
373,791,4,3
1011,821,4,3
1561,634,3,3
978,236,3,4
630,558,4,3
1277,389,4,4
209,766,3,3
292,922,3,3
1385,797,3,3
935,770,4,3
1388,516,4,3
842,273,4,4
1248,584,4,3
352,156,4,4
1605,220,4,4
699,223,3,4
403,252,4,3
601,750,3,3
629,15,3,3
903,599,4,4
393,242,4,3
1001,860,3,3
814,832,3,3
1142,37,4,4
317,336,3,3
1450,764,4,3
163,3,3,3
5,604,2,3
1485,536,4,3
1194,210,4,3
188,67,4,4
291,913,4,3
619,313,4,4
1060,559,4,3
1403,877,4,3
1228,445,2,3
1594,516,4,3
925,497,3,4
1564,527,4,3
751,549,4,3
1644,779,4,3
698,36,4,4
30,797,3,3
344,399,3,2
424,698,3,3
1530,835,4,3
1160,312,4,3
494,686,5,3
128,667,4,3
1459,242,4,3
922,426,4,4
810,326,3,4
466,394,4,4
1088,559,4,3
226,458,4,4
1366,779,4,3
559,925,3,3
860,590,4,3
940,299,3,4
647,423,4,4
130,686,5,3
988,362,3,4
1608,100,3,4
1426,333,4,4
21,583,4,3
374,509,3,3
126,824,3,3
1649,822,3,3
1346,761,3,3
1607,221,4,4
1260,896,3,2
128,178,4,4
1399,479,3,4
744,728,4,3
1055,211,3,4
1043,596,4,3
681,200,4,3
1294,616,4,3
923,935,4,3
1661,543,4,3
1215,713,3,3
784,566,3,3
1068,100,3,4
96,742,3,3
1462,539,4,4
563,700,4,3
1656,700,4,3
1162,346,3,4
251,136,4,3
847,32,3,4
540,490,3,3
205,105,3,4
1297,904,4,3
1493,521,3,4
292,11,3,4
812,422,3,4
161,828,3,3
210,899,4,3
496,881,3,3
810,472,5,3
1590,343,4,4
1021,763,4,3
458,528,4,4
1663,905,3,3
1528,135,3,4
1512,403,4,4
871,717,4,3
1678,282,4,4
754,508,4,4
1462,59,4,4
292,596,4,3
590,241,3,4
1153,832,3,3
474,254,3,4
901,502,3,4
892,321,4,4
910,579,3,3
696,326,3,4
1350,392,4,3
671,462,4,3
422,747,4,3
629,480,4,4
964,558,4,3
678,46,4,4
1359,132,4,4
811,183,3,4
802,608,4,3
1455,448,3,4
897,369,4,3
1465,121,4,4
258,447,5,4
326,836,4,3
951,914,3,3
1306,483,3,4
746,543,4,3
213,844,4,3
298,616,4,3
1017,872,3,3
145,185,4,3
368,508,4,4
777,777,4,3
104,481,4,4
1653,7,4,4
793,47,4,4
174,937,3,3
1512,27,3,4
1334,862,4,3
224,334,2,4
1355,427,5,3
1626,609,2,3
194,109,3,4
1453,879,4,3
445,371,4,3
855,463,3,3
1566,292,4,3
1603,194,3,2
1038,125,3,4
176,557,4,4
375,742,3,3
1231,664,4,3
1063,424,3,4
1679,556,4,3
1363,397,4,4
774,151,4,4
1645,469,5,3
732,736,3,3
982,350,4,3
884,822,3,3
1523,738,4,3
1459,164,4,3
787,312,4,3
1176,29,4,4
1355,784,4,3
959,423,4,4
938,394,4,4
199,517,3,4
672,621,4,3
1627,219,4,4
51,916,2,3
1071,278,4,3
487,564,3,3
1445,405,1,2
425,36,4,4
1258,727,3,3
479,192,4,4
133,635,3,3
1653,854,3,3
1187,255,3,3
1416,498,3,4
1131,469,5,3
1063,540,4,3
436,97,4,4
211,222,3,4
1570,762,3,3
1341,777,4,3
1521,226,4,4
888,349,3,4
975,743,4,3
1229,552,3,3
827,212,4,4
441,808,4,3
935,385,3,4
610,673,4,3
111,445,2,3
665,456,3,4
1640,43,4,4
563,626,2,3
812,517,3,3
402,398,4,4
1662,527,4,3
546,177,4,4
110,666,4,3
76,229,3,3
1374,675,4,3
778,932,4,3
1066,922,3,3
890,584,4,3
1301,302,2,3
1558,702,2,3
1557,19,4,4
649,82,3,4
86,858,3,3
371,913,4,3
559,900,3,3
41,859,4,3
459,14,4,4
591,846,4,3
462,187,5,4
109,164,4,3
883,655,3,3
1366,843,3,2
348,480,4,4
131,400,4,4
1264,88,4,4
613,579,3,3
872,205,3,3
189,713,3,3
1620,377,4,4
128,519,4,3
619,893,3,3
129,138,4,3
1486,907,5,3
1032,793,4,3
365,710,4,3
246,740,3,3
1607,343,4,4
310,69,4,4
889,807,4,3
1005,743,4,3
1073,331,4,4
594,290,3,4
364,466,3,4
1422,714,4,3
1372,260,4,3
471,540,4,3
711,242,4,3
1640,402,4,4
1585,399,3,2
574,651,3,3
568,922,3,3
441,816,4,3
963,840,4,3
957,52,4,4
274,824,3,3
1443,894,4,3
211,573,5,3
18,845,3,3
588,504,4,4
1038,193,3,4
152,124,4,4
1283,415,4,3
547,549,4,3
175,862,5,3
1025,581,4,3
123,262,3,4
161,343,4,4
236,265,4,4
1167,711,4,3
748,288,4,4
919,777,4,3
414,162,4,4
128,277,4,4
374,619,4,3
1177,815,4,3
1552,886,3,3
1154,867,5,3
1348,468,4,4
637,870,3,3
1043,555,4,3
1102,392,4,3
594,96,4,3
366,256,4,4
602,756,3,3
647,172,3,4
1147,747,4,3
616,592,4,3
1609,13,3,4
203,288,4,4
1630,522,4,3
934,357,4,3
1453,800,4,3
1633,479,3,4
125,432,4,4
247,190,3,4
246,804,4,3
224,120,4,4
736,369,4,3
179,798,3,3
292,878,3,3
765,724,2,3
1296,353,3,4
439,53,4,4
255,827,3,3
1176,232,4,4
1244,38,4,4
498,911,4,3
737,565,5,3
104,661,4,3
1013,305,3,4
12,269,3,4
59,501,4,4
1498,533,3,4
477,694,4,3
337,371,4,3
265,107,3,4
709,508,4,4
1413,563,4,3
1528,264,4,3
675,639,3,3
1208,676,4,3
1618,308,4,4
389,409,4,4
363,136,4,3
545,601,3,3
586,258,4,4
753,686,5,3
746,295,4,3
1284,257,4,3
1128,635,3,3
850,191,4,4
1525,612,3,3
313,682,3,3
1105,202,3,3
178,280,4,4
825,588,4,3
1250,105,3,4
289,933,3,2
1121,415,4,3
18,765,4,3
814,338,4,3
1382,6,4,4
673,521,3,4
356,391,4,4
1086,414,4,4
1389,265,4,4
609,138,4,3
63,745,3,3
430,768,3,3
385,661,4,3
1358,413,4,4
1312,20,3,4
1294,545,4,3
1612,147,4,3
702,133,3,4
285,574,4,4
1278,647,4,3
712,96,4,3
1330,139,4,3
1002,576,4,3
438,634,3,3
1307,901,4,3
441,57,4,4
804,837,3,3
1310,878,3,3
205,400,4,4
840,330,4,3
729,221,4,4
1248,192,4,4
714,547,4,3
417,353,3,4
462,722,4,3
1020,515,3,4
181,845,3,3
1030,613,4,3
577,309,4,4
212,329,3,4
796,487,4,4
503,789,4,3
813,381,4,4
1604,81,3,4
1073,605,4,3
1026,105,3,4
397,603,4,3
746,894,4,3
522,769,3,3
1540,403,4,4
1648,134,4,4
79,910,3,3
1675,401,3,4
965,33,4,4
1304,44,4,4
151,741,3,3
345,198,3,4
377,718,4,3
810,131,4,3
466,713,3,3
1241,547,4,3
63,56,3,4
1533,158,4,4
43,769,3,3
885,916,3,3
1097,741,3,3
317,505,3,4
1647,195,3,4
1641,572,3,3
670,875,4,3
456,145,3,4
1347,529,4,3
384,218,4,4
1554,292,4,3
861,441,4,4
271,899,4,3
775,614,3,3
34,405,2,2
1028,887,5,3
573,618,3,3
137,718,4,3
989,657,3,3
919,259,4,4
68,54,4,4
517,313,4,4
643,45,4,4
507,257,4,3
452,860,3,3
113,489,4,4
993,609,2,3
820,316,3,4
52,687,3,3
649,695,3,3
1543,288,4,4
1500,386,4,4
1303,574,4,3
1087,56,4,4
255,555,4,3
881,68,3,4
102,137,4,3
1514,448,3,4
1142,632,4,3
1549,930,3,3
1639,72,4,4
522,905,3,3
296,276,3,4
165,187,4,4
1565,213,4,3
1404,576,4,3
384,666,4,3
6,503,4,3
47,611,4,3
161,118,5,3
920,373,4,4
871,634,3,3
1119,395,4,4
1254,373,4,4
1658,620,4,3
78,892,4,3
739,675,4,3
1323,788,3,3
1247,565,5,3
1180,587,3,3
1098,883,4,3
1219,31,4,4
1562,745,3,3
1370,802,3,3
967,644,4,3
544,2,4,4
1584,486,3,4
635,159,3,4
593,333,4,4
1040,726,3,3
1044,270,4,3
820,79,4,3
1,716,5,3
1432,266,3,4
318,324,4,3
853,7,4,4
608,1,4,4
1523,141,3,4
1620,326,3,4
1473,214,4,4
587,916,3,3
573,367,4,3
963,198,3,4
1118,674,4,3
783,771,4,3
505,109,3,4
734,351,4,3
908,61,3,3
204,76,4,4
825,561,3,3
486,324,4,3
1579,367,4,3
685,858,3,3
305,273,4,4
644,316,3,4
1100,194,3,2
1227,517,3,3
107,900,3,3
641,139,4,3
443,401,3,4
1306,508,4,4
919,528,4,3
1111,622,3,3
641,784,4,3
894,396,3,4
735,283,4,3
7,253,4,4
62,922,3,3
463,264,4,3
872,6,4,4
424,121,4,4
1110,456,3,4
1254,130,4,4
1112,114,4,4
76,55,3,4
294,907,4,3
1586,515,3,4
539,566,3,3
590,315,4,3
260,917,4,3
1047,84,2,4
78,631,3,3
1301,181,1,3
213,855,3,3
1110,104,3,3
507,483,3,3
1537,667,4,3
1182,598,4,3
719,757,3,3
354,364,3,4
492,342,3,4
1666,577,4,3
1672,395,4,4
1268,598,4,3
793,693,3,3
59,189,3,4
608,481,4,4
774,182,4,4
630,879,4,3
899,263,4,3
1445,849,5,3
637,74,4,4
329,334,4,4
368,602,4,3
1126,891,4,3
1291,228,3,4
1595,526,3,3
1278,105,3,4
971,105,3,4
414,619,4,3
190,801,4,3
995,121,4,4
1537,600,4,3
1065,103,4,4
1553,152,4,3
692,804,5,3
1429,385,3,4
381,350,4,3
935,52,4,4
137,643,4,3
1331,368,3,4
257,743,4,3
787,807,4,3
930,516,4,3
742,508,4,4
991,719,3,3
1320,865,2,3
1127,879,4,3
324,76,4,4
253,855,3,3
663,25,4,4
1168,595,3,3
1603,591,4,3
625,147,4,4
1619,734,4,3
1021,493,4,4
146,58,4,4
344,114,4,4
341,432,4,4
1588,44,4,4
982,374,3,4
563,379,2,4
1669,54,4,4
1240,919,3,3
1506,431,3,4
739,424,3,4
1623,314,4,4
1242,144,4,4
1406,716,4,3
81,721,2,3
839,44,4,4
1209,663,4,3
410,825,4,3
1482,419,4,3
1086,542,3,3
1532,419,4,3
144,671,4,3
1472,336,3,3
1613,346,3,4
1247,163,3,4
683,740,3,3
1137,770,4,3
1102,821,4,3
20,420,4,3
712,454,3,2
354,887,4,3
1456,52,4,4
996,273,4,4
222,283,4,3
1258,816,4,3
1542,88,4,4
1611,661,4,3
1087,580,4,3
889,681,3,3
178,246,5,3
736,524,3,4
1594,262,3,4
172,927,4,3
1339,199,3,3
359,775,4,3
877,160,4,4
1208,654,4,3
180,85,4,4
902,77,4,4
1331,719,3,3
1565,823,4,3
397,577,4,3
552,867,4,3
825,23,4,4
578,474,4,3
141,328,3,4
1279,673,4,3
1471,885,3,3
1031,147,4,4
1201,64,4,4
273,836,4,3
744,729,3,3
1469,626,2,3
669,870,3,3
831,413,4,4
1516,10,4,4
125,839,3,3
1227,842,4,3
104,583,4,3
521,189,4,4
192,75,3,4
1390,492,4,4
54,60,4,4
352,753,4,3
239,756,3,3
997,584,4,3
1331,198,3,4
893,134,4,4
953,74,4,4
372,851,3,3
292,448,4,4
1195,829,4,3
260,3,4,3
1509,717,4,3
799,512,4,3
613,402,4,4
1564,343,4,4
132,815,5,3
1558,528,4,4
610,150,4,4
1243,858,3,3
1488,80,4,4
39,291,4,4
1222,511,4,4
35,875,4,3
285,546,4,3
1160,77,4,4
1281,44,4,4
653,292,4,3
1372,110,3,4
278,879,4,3
1035,915,3,3
1603,646,3,3
664,436,4,4
509,492,4,4
404,285,4,4
1481,349,3,4
281,281,3,4
197,559,4,3
510,282,4,4
644,132,4,4
856,467,4,4
267,559,4,3
590,552,3,3
980,722,4,3
97,75,3,4
1332,817,3,3
1139,164,4,3
870,798,3,3
1042,680,4,3
784,323,4,4
699,842,4,3
430,9,4,4
1123,803,3,3
815,667,4,3
235,627,3,3
1504,826,4,3
563,107,3,4
1447,366,4,3
1246,646,3,3
1188,885,3,3
1200,256,4,4
768,522,4,3
1193,784,4,3
828,371,4,3
1366,246,3,3
165,893,3,3
905,4,4,4
1056,888,4,3
1288,146,4,4
1048,571,3,3
122,553,4,3
153,91,4,4
84,547,4,3
1017,207,3,4
1289,270,4,3
100,509,3,3
50,284,4,4
324,510,1,3
989,3,3,3
1209,745,3,3
326,900,3,3
1050,433,4,4
1279,439,4,4
1676,95,3,4
694,478,3,4
757,385,3,4
501,105,3,4
1533,622,3,3
350,430,4,4
358,726,3,3
1370,206,2,3
702,578,3,3
463,740,3,3
135,125,3,4
7,790,4,3
1457,429,3,4
1094,667,4,3
614,534,4,3
951,533,3,3
815,4,4,4
764,155,3,3
1194,312,4,3
1039,202,3,3
404,220,4,4
476,782,3,2
6,836,4,3
758,516,4,3
147,902,3,3
1661,495,4,4
83,917,4,3
1220,381,4,4
1094,358,4,4
1595,57,4,4
558,134,4,4
488,518,4,4
790,182,4,4
561,773,3,3
28,693,2,3
1213,115,4,4
766,463,3,3
49,249,4,3
1617,813,3,3
1587,760,3,3
770,618,2,3
575,596,4,3
81,218,4,4
606,266,3,4
433,490,3,3
1344,776,3,3
936,390,4,4
1314,2,4,4
1296,603,4,3
2,887,4,3
1079,605,4,3
310,699,3,3
432,90,4,3
390,697,4,3
561,246,1,2
791,89,4,3
343,754,3,3
1365,203,3,4
1331,354,4,4
838,905,3,3
176,843,4,2
684,490,3,3
1337,167,3,4
195,73,4,4
733,831,4,3
230,771,4,3
368,40,3,3
1143,846,4,3
1223,414,4,4
1514,242,4,3
759,574,4,3
1116,276,3,4
1481,769,3,3
942,532,4,3
543,706,3,3
1506,438,4,3
198,112,4,4
908,213,4,3
469,774,2,3
1355,647,4,3
1167,419,4,3
179,205,3,3
1108,388,4,3
677,426,4,4
1629,743,4,3
659,740,3,3
690,148,4,3
902,154,4,4
315,598,4,3
350,761,3,3
1168,91,4,4
387,548,4,4
1657,610,4,3
386,932,4,3
780,607,4,3
498,47,4,4
974,272,4,3
225,46,4,4
1394,541,4,4
1355,507,5,3
516,634,3,3
107,390,4,4
1080,466,3,4
1215,294,3,4
1094,467,4,4
601,309,4,4
322,479,3,4
126,605,5,3
759,417,3,4
1396,851,3,3
230,913,4,3
932,411,4,4
839,675,4,3
349,669,3,3
726,208,4,4
1565,305,3,4
1473,29,4,4
1012,284,4,4
668,618,3,3
1391,471,3,4
1518,527,4,4
712,2,4,4
857,607,4,3
230,843,3,2
435,919,3,3
630,263,4,3
746,258,4,4
230,906,4,3
339,233,4,3
724,463,3,3
620,320,4,4
201,592,5,3
168,103,4,4
225,446,3,3
28,483,3,4
731,686,5,3
1290,827,3,3
813,464,4,3
1651,716,4,3
1110,282,4,4
751,516,4,3
822,791,4,3
704,837,3,3
1631,622,3,3
1638,726,3,3
1656,322,4,3
1221,463,3,3
1260,58,4,4
39,20,3,4
1161,450,4,4
1520,531,3,3
1603,338,4,3
479,457,4,3
440,101,3,3
1564,103,4,4
111,184,4,4
198,123,4,4
673,247,4,4
605,90,4,3
989,515,3,3
825,654,3,3
598,911,4,3
1290,63,3,4
168,745,3,3
429,85,4,4
1356,626,2,3
635,899,4,3
1608,788,3,3
86,183,3,4
1239,576,4,3
1476,742,3,3
677,329,3,4
146,817,3,3
549,674,4,3
1182,219,4,4
658,785,4,3
452,143,4,4
37,324,4,3
204,585,4,3
1669,322,4,3
715,227,3,4
340,294,4,4
1229,197,3,4
1059,110,3,4
1010,691,4,3
1387,596,4,3
1522,35,3,4
434,485,3,4
1498,297,3,4
1181,473,4,4
984,417,3,4
460,867,4,3
682,719,3,3
1361,592,4,3
101,437,3,4
1119,802,3,3
1023,573,4,3
1282,739,4,3
1080,612,3,3
853,858,3,3
185,870,4,3
505,139,4,3
720,294,3,4
38,822,3,3
1595,47,4,4
1175,249,4,3
915,675,4,3
497,178,4,4
9,492,4,4
1041,17,3,4
1656,840,4,3
583,578,3,3
935,268,3,2
1481,248,4,4
1354,887,4,3
1434,601,3,3
269,878,4,3
185,437,5,4
719,198,3,4
587,6,4,4
438,795,3,3
1351,634,3,3
740,324,4,3
1483,415,4,3
809,663,4,3
1189,938,3,3
868,311,4,4
339,550,4,4
1664,31,4,4
341,116,3,4
807,20,3,4
678,88,4,4
1378,771,4,3
1405,32,3,4
686,297,3,4
1236,88,4,4
1532,197,3,4
232,583,4,3
921,131,4,3
1640,454,3,2
579,866,3,3
831,546,4,3
1111,206,2,3
928,934,4,3
912,447,4,4
1116,404,3,4
832,936,4,3
918,737,4,3
1497,537,3,2
1394,272,4,3
286,261,4,3
361,805,3,3
640,302,2,3
1162,36,4,4
1475,304,3,4
974,501,4,4
1329,283,4,3
603,4,4,4
1556,796,4,3
1125,107,3,4
1127,874,4,3
1122,312,4,3
343,897,4,3
1332,793,4,3
490,272,4,3
4,889,3,3
1579,107,3,4
1372,111,4,4
1439,724,2,3
1178,764,4,3
234,268,4,2
955,194,3,2
373,48,4,4
1442,142,4,4
225,558,4,3
1100,416,4,4
842,363,3,4
1483,841,4,3
717,394,4,4
233,847,3,3
1454,42,4,4
1348,562,4,3
1491,164,4,3
831,141,2,4
601,804,4,3
211,363,3,4
412,377,4,4
689,575,3,3
454,156,4,4
803,123,4,4
1473,521,3,4
701,153,3,3
130,567,4,3
177,600,5,3
1111,371,4,3
1018,659,4,3
279,494,4,4
911,665,3,3
1603,152,4,3
739,539,4,4
315,337,4,4
200,570,3,3
1336,443,3,4
1632,278,4,3
790,780,4,3
1130,603,4,3
547,922,3,3
1662,356,4,4
350,358,4,4
204,671,5,3
950,396,3,4
1528,804,4,3
1242,571,3,3
516,67,4,4
642,402,4,4
1324,355,4,3
348,289,3,3
557,166,4,4
771,474,4,3
758,392,4,3
631,584,4,3
94,844,4,3
719,566,3,3
597,793,3,3
204,123,4,4
1370,938,3,3
1141,305,3,4
576,405,1,2
764,192,4,4
374,865,2,3
506,310,4,4
1530,538,4,3
853,555,4,3
359,511,4,3
454,406,4,4
573,538,4,3
689,394,4,4
606,511,4,3
1186,440,4,3
1486,565,5,3
812,152,4,3
227,316,3,4
1138,453,3,4
1503,30,4,4
1186,907,5,3
206,914,3,3
1518,256,4,4
1507,739,4,3
67,160,4,4
197,679,4,3
1025,84,4,4
413,642,4,3
1286,692,3,3
466,247,4,4
1214,713,3,3
1588,912,4,3
1566,878,3,3
1653,298,4,4
670,47,4,4
890,519,4,3
1144,559,4,3
917,11,3,4
1503,914,3,3
1503,203,3,4
1198,731,3,3
1170,865,2,3
911,842,4,3
260,447,2,4
985,257,4,3
355,407,3,4
186,310,4,4
648,841,4,3
190,278,4,3
1365,767,4,3
1090,790,3,3
450,238,3,4
604,194,3,2
1145,317,4,4
1619,360,4,4
1359,641,4,3
256,694,4,3
354,279,3,4
613,507,5,3
819,780,4,3
1475,127,4,3
582,314,4,4
1462,252,4,3
1526,580,4,3
1460,461,3,4
1601,714,4,3
686,792,3,3
350,867,4,3
1544,150,4,4
830,52,4,4
351,116,3,4
2,616,4,3
1353,571,3,3
1047,738,3,3
215,253,4,4
1429,734,4,3
1520,573,4,3
869,469,5,3
149,17,3,4
480,916,4,3
601,921,3,3
1039,51,4,4
1269,424,3,4
496,371,4,3
841,62,3,4
562,267,4,4
233,515,3,4
1527,445,2,2
149,490,3,3
1468,609,2,3
429,252,4,3
56,847,1,3
468,586,3,3
10,424,3,4
1619,684,3,3
133,63,3,4
1530,890,4,3
231,675,4,3
1073,749,4,3
1484,605,4,3
1369,13,3,4
1227,648,3,3
330,934,4,3
1323,495,4,4
1352,264,4,3
86,870,3,3
1174,132,4,4
1413,512,4,3
198,297,3,4
872,328,3,4
58,355,4,3
602,298,4,4
961,385,4,4
1017,699,3,3
1010,791,4,3
1023,305,3,4
247,517,3,3
1372,653,3,2
1557,40,3,3
1429,426,4,4
66,932,4,3
394,80,4,4
866,871,3,3
182,507,5,3
1017,927,4,3
1228,889,3,3
407,777,4,3
478,596,4,3
1532,882,4,3
1471,260,4,3
1212,662,4,3
953,260,4,3
1333,173,4,3
223,270,4,3
1195,721,4,3
503,844,4,3
121,713,3,3
342,524,3,4
1445,865,2,3
101,61,3,3
1041,357,4,3
859,802,3,3
831,59,4,4
1562,520,3,3
646,141,3,4
1501,890,4,3
1169,828,3,3
226,755,3,3
1675,525,3,3
258,609,3,3
1674,361,4,4
48,779,4,3
5,283,4,3
435,527,4,3
1144,890,4,3
1418,737,4,3
1174,379,4,4
271,305,3,4
1456,769,3,3
1263,271,4,4
449,528,4,4
328,686,5,3
83,233,4,3
385,213,4,3
62,351,4,3
46,445,2,3
715,415,4,3
1076,122,4,4
743,450,4,4
691,943,3,3
6,635,3,3
1341,260,4,3
1650,812,4,3
634,725,4,3
872,722,4,3
943,673,4,3
1658,204,3,4
637,390,4,4
1312,2,4,4
1226,404,3,4
287,650,3,3
290,533,3,3
166,449,4,4
34,595,3,3
1443,154,4,4
93,899,4,3
869,452,3,4
956,81,3,4
1275,527,4,3
755,642,3,3
509,488,2,4
197,274,4,3
1036,599,4,3
1476,479,3,4
1166,683,3,3
619,591,4,3
796,392,4,3
421,344,2,4
1493,643,4,3
817,10,4,4
1118,345,4,4
963,111,4,4
733,592,4,3
869,753,4,3
1155,228,3,4
441,268,3,2
410,631,3,3
868,527,4,3
1281,514,4,4
1019,935,4,3
228,147,4,4
1602,432,4,4
1357,911,4,3
710,12,4,4
1028,160,4,4
1654,126,4,4
672,855,3,3
492,727,3,3
1230,269,3,4
638,102,3,3
1149,508,4,4
593,860,3,3
1472,190,3,4
1182,511,4,3
1008,551,4,4
1417,745,3,3
274,429,3,4
1423,917,4,3
1374,451,3,3
1480,597,4,3
1573,618,3,3
213,573,4,3
1357,890,4,3
1075,219,4,4
1637,328,3,4
1027,245,3,4
1642,151,4,4
584,781,4,3
373,68,3,4
422,883,4,3
1188,702,2,3
914,928,5,3
178,650,3,3
460,620,4,3
1331,676,4,3
1394,562,4,3
1057,87,4,4
1387,410,3,4
828,248,4,4
763,144,4,4
1460,673,4,3
3,621,5,3
651,408,4,4
828,260,4,3
1230,128,4,4
1452,242,4,3
1071,903,4,3
612,675,4,3
1568,343,4,4
191,549,4,3
1270,93,3,4
953,879,4,3
1603,480,4,4
343,290,3,4
882,436,4,4
276,551,5,3
781,281,3,4
192,836,5,3
1425,533,3,3
749,393,3,4
459,887,4,3
971,293,3,4
1205,779,4,3
225,451,3,3
1387,150,4,4
1141,898,4,3
381,210,4,3
375,245,3,4
997,44,4,4
1218,412,4,4
697,246,3,3
1659,674,4,3
1556,383,4,3
1395,394,4,4
1471,250,4,4
312,743,4,3
713,893,3,3
425,360,4,4
1257,832,3,3
545,101,3,3
666,372,4,3
1414,31,4,4
715,815,4,3
771,316,3,4
213,621,4,3
745,910,3,3
1212,10,4,4
1178,212,4,4
542,857,3,3
117,391,4,4
1468,867,4,3
655,490,3,3
100,703,4,3
842,322,4,3
746,434,4,4
1011,118,5,3
430,421,4,4
504,926,3,3
977,37,4,4
1341,694,4,3
938,472,4,3
1556,488,3,4
185,302,2,3
293,915,3,3
1579,99,4,4
65,423,4,4
282,892,4,3
133,535,5,3
1637,329,3,4
122,318,4,4
1629,166,4,4
398,443,3,4
1377,943,3,3
395,277,4,4
966,393,3,4
486,25,4,4
986,629,4,3
1099,919,3,3
360,686,5,3
1584,776,3,3
1275,790,3,3
1611,877,4,3
521,777,5,3
1207,71,4,4
262,660,3,3
30,254,3,4
807,521,3,4
1352,38,4,4
286,533,4,3
348,330,4,3
70,688,5,3
341,599,4,3
220,175,4,4
710,444,4,4
1512,342,3,4
725,744,4,3
759,554,4,4
821,610,4,3
1402,202,3,3
376,554,4,3
1565,883,4,3
1226,722,4,3
1327,11,3,4
975,162,4,4
751,261,4,3
1459,831,4,3
1574,579,3,3
7,386,3,4
893,29,4,4
1595,133,3,4
610,830,4,3
172,870,4,3
328,592,1,3
1439,167,3,4
1395,244,4,4
595,278,4,3
68,932,4,3
279,739,4,3
1670,392,4,3
233,503,5,3
1334,703,4,3
204,250,2,4
817,816,4,3
1301,738,4,3
1134,161,3,3
1264,663,4,3
79,527,4,3
1432,434,4,4
451,602,4,3
839,125,3,4
895,55,3,4
1222,736,3,3
1110,414,4,4
415,338,4,3
677,487,4,4
1240,640,4,3
494,852,3,3
1011,589,3,3
1524,568,3,3
1076,577,4,3
127,236,5,4
169,201,3,4
1039,846,4,3
745,850,5,3
117,26,3,3
276,719,3,3
895,685,2,3
1081,789,4,3
1026,156,4,4
1230,99,4,4
1269,874,4,3
284,806,4,3
765,454,3,2
357,358,4,4
120,864,4,3
640,843,3,2
1178,786,4,3
